,id,game_name,release_date,developers,publishers,features,req_age,initial_price,final_price,achievements,discount_per,num_dlc,is_free,num_movies,num_languages,recommendations,reviews,num_screenshots,short_descr
366,586950.0,The Wizards  Enhanced Edition,2018-03-08,Carbon Studio,Carbon Studio,"Singleplayer, Steam Achievements, Tracked Controller Support, VR Only, Steam Leaderboards",0.0,24.99,24.99,19.0,0.0,0.0,False,5.0,7.0,456.0,"An entertaining adventure that will make nonVR players jealous.br45  a hrefhttps:steamcommunity.comlinkfilterurlhttps:www.vrfocus.com201803reviewthewizards targetblank rel noopener  VRFocusabrbrWith tight controls and amazing graphics, The Wizards really makes you feel like a mystic enchanter.br55  a hrefhttps:steamcommunity.comlinkfilterurlhttp:community.viveport.comt5ViveportReviewsTheWizardsbap15880 targetblank rel noopener  Viveport ReviewsabrbrIve never felt so badass in a VR game beforebr810  a hrefhttps:steamcommunity.comlinkfilterurlhttp:gamingtrend.compreviewsyerawizardarrythewizardsvrearlyaccesspreview targetblank rel noopener  Gaming Trendabr",19.0,Become a powerful Wizard and take fate into your own hands Immerse yourself in a beautiful fantasy world and destroy your enemies by casting spells with hand gestures
367,402560.0,Tabletopia,2016-11-30,Tabletopia,Tabletopia,"Singleplayer, Multiplayer, PvP, Online PvP, Coop, Online Coop, CrossPlatform Multiplayer, InApp Purchases",0.0,0.0,0.0,2.0,0.0,38.0,True,1.0,1.0,135.0,"Tabletopia is slick as hell, and its freebra hrefhttps:steamcommunity.comlinkfilterurlhttp:www.polygon.com201612113806190tabletopiasteamboardgamesfreetoplay targetblank rel noopener  PolygonabrbrMore than just a means to play games, however, Tabletopia also serves as a platform for designing, implementing, and monetizing games for both established publishers and aspiring amateurs.bra hrefhttps:steamcommunity.comlinkfilterurlhttp:www.digitaltrends.comgamingtabletopiakickstarter targetblank rel noopener  Digital TrendsabrbrAs a designer, I highly recommendbra hrefhttps:steamcommunity.comlinkfilterurlhttp:www.leagueofgamemakers.comtabletopiatheimaginaryidealfordesign targetblank rel noopener  League of Gamemakersabr",11.0,"Tabletopia is a sandbox virtual table with highquality board games and ready setups. Already 2000 games and counting Play how you want with whom you want: guests dont need accounts to play. Or make your own games, no programming skills required."
368,364820.0,Star Trek: Starfleet Command Gold Edition,2016-11-22,Interplay Entertainment Corp.,Interplay Entertainment Corp.,"Singleplayer, Multiplayer",0.0,9.99,9.99,0.0,0.0,0.0,False,1.0,1.0,165.0,No reviews,5.0,"Dozens of missions amp; more than 50 ship designs put you in the captains chair for an amazing realtime space combat experience commanding ships from the United Federation of Planets, the Klingon Empire, the Romulan Star Empire, the Hydran Kingdom, the Gorn Confederation or the Lyran Star Empire"
369,1462520.0,BRINK Traveler,2021-09-09,BRINK XR Inc.,BRINK XR Inc.,"Singleplayer, Tracked Controller Support, VR Only",0.0,9.99,9.99,0.0,0.0,0.0,False,2.0,5.0,103.0,No reviews,5.0,BRINK Traveler is a virtual travel experience that takes you to amazing natural locations in full 3D to feel like youre really there. Step into a postcard and visit some of the most breathtaking places on Earth today
370,835950.0,Transpose,2018-11-06,Secret Location Inc.,Secret Location Inc.,"Singleplayer, Steam Achievements, Tracked Controller Support, VR Only",0.0,19.99,19.99,13.0,0.0,1.0,False,2.0,9.0,0.0,"Transpose is a stunning VR puzzle game that elevates the genre and delivers an outofbodylike experience about manipulating gravity and bending time......fans of the genre would be doing themselves a disservice to not play this excellent adventure from Secret Location.br810  a hrefhttps:steamcommunity.comlinkfilterurlhttps:uploadvr.comtransposevrreview targetblank rel noopener  UploadVRabrbrTranspose is a feast for the eyes as well as the mind, with enough levels to keep most busy for a good few hours.....Transpose is a mesmerising experience that VR players shouldnt overlook.br45  a hrefhttps:steamcommunity.comlinkfilterurlhttps:www.vrfocus.com201811reviewtranspose targetblank rel noopener  VRFocusabrbrTranspose is a breath of fresh air when it comes to VR puzzlers. The puzzles are crazy intuitive, the world is immersive, foreboding and beautiful and the mechanics used make great use of VR. If you are looking for something a little different in VR and love challenging your puzzle solving skills, then Transpose is definitely the game for youbr8.510  a hrefhttps:steamcommunity.comlinkfilterurlhttp:www.thevrgrid.comtranspose targetblank rel noopener  The VR Gridabr",15.0,Transpose is a dreamlike and gravitydefying time manipulation puzzle game in VR. It challenges players to solve increasingly complex physics puzzles as they explore an extraordinarily surreal world.
371,1337530.0,Maskmaker,2021-04-20,InnerspaceVR,Vertigo Games,"Singleplayer, Steam Achievements, Tracked Controller Support, VR Only",0.0,19.99,19.99,11.0,0.0,0.0,False,3.0,3.0,167.0,"Entertained me from beginning to end, wonderful art style, instantly fell in love with Maskmaker, cant deny how much fun I had with thisbr1720  a hrefhttps:steamcommunity.comlinkfilterurlhttps:gamergen.comteststestmaskmakeroureveillerameartistequiestplusbellemanieres3204041 targetblank rel noopener  https:gamergen.comteststestmaskmakeroureveillerameartistequiestplusbellemanieres3204041abr",10.0,"In an all new mysterious universe built by the developers of the awardwinning A Fishermans Tale, you play as a Maskmakers apprentice and learn the magic of crafting masks to immerse yourself in the intriguing enigmatic beings within the game."
372,1543380.0,I Fetch Rocks,2022-03-03,SarumXR,SarumXR,"Singleplayer, Tracked Controller Support, VR Only, Steam Cloud, Steam Leaderboards",0.0,15.99,15.99,0.0,0.0,0.0,False,2.0,1.0,0.0,No reviews,7.0,"Embark on your asteroid hauling career with Veritago Fortana. Start with a basic ship and earn credits to upgrade, customise and repair as you try to fulfil larger and harder contracts. Built exclusively for VR, use your own hands to build, wire and fly using 100s of interconnecting components."
373,1339110.0,The Maze: Humanity,2022-12-08,InitiativeVR,InitiativeVR,"Singleplayer, Multiplayer, Coop, Online Coop, Tracked Controller Support, VR Only, Steam Cloud",0.0,19.99,19.99,0.0,0.0,0.0,False,2.0,13.0,0.0,No reviews,14.0,An immersive multiplayer VR RPG filled with adventure and heart pounding action. A dynamic experience in an apocalyptic realm. Will you enter The Maze to defend humanity
374,1945250.0,Blacktop Hoops,2022-04-19,Vinci Games,Vinci Games,"Singleplayer, Multiplayer, PvP, Online PvP, Coop, Online Coop, CrossPlatform Multiplayer, Tracked Controller Support, VR Only, InApp Purchases",0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,1.0,0.0,No reviews,7.0,"Become a legend in Blacktop Hoops, the ultimate arcade VR basketball game which allows players to pull off insane dribble combos, break ankles, sink impressive shots, and unleash jawdropping dunks to defeat realworld players or AI opponents."
375,586210.0,OVRdrop,2017-03-31,Nicholas Ewalt,Nicholas Ewalt,"Tracked Controller Support, VR Only",0.0,9.99,9.99,0.0,0.0,0.0,False,1.0,1.0,504.0,No reviews,5.0,"OVRdrop is a Utility Application for SteamVR that can mirror a Desktop Window, an entire Monitor, or a WebCam into a Cross Game SteamVR Overlay."
376,1489380.0,Bad boy simulator,2021-01-02,SoftWeather Games,SoftWeather Games,"Singleplayer, Tracked Controller Support, VR Only",0.0,9.99,9.99,0.0,0.0,0.0,False,5.0,1.0,0.0,No reviews,21.0,"This time, mom will not be called to school Feel like a school bully and piss off the teacher Use different items and do stuff in the classroom. Careful  the teacher is very vigilant"
377,1922060.0,BrVR Backrooms Virtual Reality,2022-07-15,"Paul Wallace, John Wallace","LakesideCentral LLC, Woo Studios","Singleplayer, Tracked Controller Support, VR Only",0.0,4.99,4.99,0.0,0.0,0.0,False,1.0,1.0,0.0,No reviews,10.0,"This isnt your usual loweffort backrooms game: BrVR Backrooms Virtual Reality is an actionadventure survival game. Explore 100 liminal spaces, fight 30 entities, scavenge for food, supplies, and weapons, craft items to trade, and try to survive. Turn Entities and firearms on or off."
378,1422940.0,Glider Sim,2021-01-28,Joey Sipos,5D Realities,"Singleplayer, Full controller support, Tracked Controller Support",0.0,24.99,24.99,0.0,0.0,0.0,False,3.0,1.0,0.0,No reviews,8.0,Experience the ultimate sensation of gliding through the sky Built for real glider pilots in mind this simulator is as close to real as it gets. The sim can be played outside VR or inside VR.
379,1213710.0,Virtuoso,2022-03-10,Really Interactive,Fast Travel Games,"Tracked Controller Support, VR Only",0.0,19.99,19.99,0.0,0.0,0.0,False,2.0,1.0,0.0,"Virtuoso has plenty of smartlydesigned tools to get you started recording your own tunes in no time.br8,510  a hrefhttps:steamcommunity.comlinkfilterurlhttps:www.roadtovr.comvirtuosoreview targetblank rel noopener  Road to VRabrbrVirtuoso has finally given the VR medium a solid music production game, that is made with professionals and casuals in mind.br4,55  a hrefhttps:steamcommunity.comlinkfilterurlhttp:thevrrealm.comreviewsvirtuosoreview targetblank rel noopener  The VR RealmabrbrVirtuoso Is A Fantastic VR Tool For Casual Music Makers.bra hrefhttps:steamcommunity.comlinkfilterurlhttps:uploadvr.comvirtuosovrtoolmusicmakers targetblank rel noopener  UploadVRabr",5.0,"Grab an instrument and get ready to jam in Virtuoso, your own virtual music stage This VR musical sandbox lets anyone play and perform music in new, immersive ways. Explore a range of unique instruments made for VR and share your tracks with the world"
380,779130.0,Virtual Fighting Championship VFC,2018-09-21,"LL Technology, Yang.L",LL Technology,"Singleplayer, Multiplayer, PvP, Online PvP, LAN PvP, Tracked Controller Support, VR Only",0.0,19.99,19.99,0.0,0.0,0.0,False,5.0,2.0,151.0,"Perhaps all online disputes should be settled with a virtual fist fightbra hrefhttps:steamcommunity.comlinkfilterurlhttps:www.pcworld.idg.com.auslideshow6097375bestvrdemospax targetblank rel noopener  PC WorldabrbrBy far the most entertaining VR game to watch other people play, VFC is a virtual fight club, where the only rule is to punch your opponent until they cannot fight back....bra hrefhttps:steamcommunity.comlinkfilterurlhttps:www.finder.com.authe5bestvrgamesatpaxaus targetblank rel noopener  https:www.finder.com.authe5bestvrgamesatpaxausabrbrUnexpected Awesome Gamesbra hrefhttps:steamcommunity.comlinkfilterurlhttps:www.redbull.comauen5thingsyoumighthavemissedatbam9 targetblank rel noopener  Redbull Esportabr",16.0,"If youre a boxing purist, this game might not be for you. VFC strikes a balance between realism and largerthanlife sensation, seeking to be the StreetFighterTekken in VR. We hold weekly and seasonal fights on our discord server at https:discord.gg2r9tz4b"
381,556640.0,Gladius  Gladiator VR Sword fighting,2022-10-29,VirtualAge,VirtualAge,"Singleplayer, Tracked Controller Support, VR Only",0.0,14.99,14.99,0.0,0.0,0.0,False,2.0,2.0,227.0,No reviews,11.0,"Gladius is an immersive VR sword fighting game set in ancient Rome. As a gladiator, you will choose your weapons, train against different enemies, and finally fight for your freedom in an epic battle against the mightiest warriors and mythical creatures of the time. Win the crowd and you will win your freedom."
382,664090.0,Eternity Warriors VR,2017-09-17,Vanimals,Vanimals,"Singleplayer, Multiplayer, PvP, Online PvP, Coop, Online Coop, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards",0.0,14.99,14.99,63.0,0.0,0.0,False,5.0,8.0,272.0,"Sometimes an indie game comes along and surprises the hell out of you. Literally and figuratively. When I first got wind of Eternity Warriors VR I thought, great, another wave fighter for VR but I soon had to eat my own words upon first entering the game.bra hrefhttps:steamcommunity.comlinkfilterurlhttp:vrthegamers.comhandstakedemonsfriendseternitywarriorsvr targetblank rel noopener  VRTheGamersabrbrIf you know the Eternity Warriors franchise then youll already kind of know what to expect, Vanimals Games isnt trying to sell you some massive story driven adventure, just the fun action sequences boiled down into one experience.bra hrefhttps:steamcommunity.comlinkfilterurlhttps:www.vrfocus.com201709previeweternitywarriorsbringinghacknslashgameplaytovr targetblank rel noopener  VRFocusabrbrDont sleep on this game. Its definitely one of the best wave shooters on the market and its crazy fun in coop but its incredibly difficult.bra hrefhttp:steamcommunity.comprofiles76561197972658084recommended664090 targetblank rel  Americas War Bonerabr",7.0,"Eternity Warriors, an action game franchise is globally recognized by millions of fans, debuting 6 years ago on mobile. Packed with classical action game essences, highdefinition visual, and realtime multiplayer features."
383,673450.0,Time Lock VR 1,2017-08-09,Whale Rock Games,Whale Rock Games,"Singleplayer, Tracked Controller Support, VR Only",0.0,9.99,9.99,0.0,0.0,0.0,False,1.0,5.0,526.0,No reviews,5.0,TimeLock VR is an Escape the Room with Action elements where you take control over the time
384,676510.0,Industrial Petting,2020-03-17,Another Yeti,Another Yeti,"Singleplayer, Multiplayer, Coop, Online Coop, CrossPlatform Multiplayer, Full controller support, Tracked Controller Support, VR Supported, Steam Cloud",0.0,19.99,19.99,0.0,0.0,0.0,False,1.0,1.0,0.0,No reviews,7.0,"Industrial Petting is the chance for you and your friends to explore an alien world, find new pets, get them to love you, and sell them on the galactic market. Build factories to make more creatures, farms to feed them, and gadgets to entertain them."
385,1391540.0,Uberlaufer,2021-11-18,Think Tank Decoy Software LLC,Think Tank Decoy Software LLC,"Singleplayer, Steam Achievements, Tracked Controller Support, VR Only, VR Support, Stats",0.0,18.99,18.99,24.0,0.0,0.0,False,2.0,1.0,0.0,No reviews,8.0,"You are a Wehrmacht soldier in 1940 who opposed the Third Reich. Incarcerated by the SS, you must escape the procedurallygenerated dungeon with the assistance of the German resistance using environmental clues to avoid detection by guards. Every playthrough is different."
386,685690.0,GunsnStories: Bulletproof VR,2018-03-08,MIROWIN,MIROWIN,"Singleplayer, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards",0.0,9.99,9.99,54.0,0.0,0.0,False,1.0,8.0,362.0,GunsnStories: Bulletproof VR is a strong entry in the VR wave shooter genre.bra hrefhttps:steamcommunity.comlinkfilterurlhttps:www.gamingnexus.comArticle5526Gunse28098ne28099StoriesBulletproofVR targetblank rel noopener  GamingnexusabrbrOverall its a lot of fun to playbra hrefhttps:steamcommunity.comlinkfilterurlhttp:www.impulsegamer.comgunsnstoriesbulletproofvrpcgamereview targetblank rel noopener  ImpulsegamerabrbrThe most memorable game of the DevGAMM 2018bra hrefhttp:ru.ign.comvse88932featuredevgamm10letvstroiu targetblank rel  IGNabr,16.0,"GunsnStories: Bulletproof is a dynamic VR western shooter that fully immerses players into the ambiance of weird Wild West. Stepping the tangled storyline, you will encounter many intimidating but comical enemies and fight Big Bosses."
387,1900020.0,PunjiVR,2022-07-15,Camden Cleveland,Camden Cleveland,"Singleplayer, Tracked Controller Support, VR Only",0.0,19.99,19.99,0.0,0.0,0.0,False,2.0,1.0,0.0,No reviews,19.0,"PunjiVR is an unforgiving tactical shooter set during the Vietnam War. Gameplay is nonlinear, replayable, and intense. This is not just quot;another VR shooterquot; or a tech demo. The jungle wants you dead, will you give in"
388,1579260.0,Disc Golf Valley VR,2021-05-19,Spinoff Games,Spinoff Games,"Singleplayer, Tracked Controller Support, VR Only",0.0,19.99,19.99,6.0,0.0,0.0,False,1.0,1.0,0.0,No reviews,5.0,"Disc Golf Valley is home to some of the most beautiful and challenging disc golf courses in the world. Now you can experience them in spectacular VR Fill up your disc bag, sign up for tournaments and challenge every course in the Valley."
389,648890.0,DMT: Dynamic Music Tesseract,2018-12-14,DMT,DMT,"Singleplayer, Tracked Controller Support, VR Only, Partial Controller Support",0.0,4.99,4.99,0.0,0.0,0.0,False,3.0,1.0,177.0,No reviews,15.0,"DMT is a mindbending 3D visualization of vast 4dimensional objects driven by your music This is not for everyone, but the people who like it really seem to like it If you want to zone out listening to your music and watching trippy visuals, then this is for you."
390,985260.0,The Morrigan,2020-03-31,The Pixel Mine Ltd,The Pixel Mine Ltd,"Singleplayer, Steam Achievements, Tracked Controller Support, VR Only, Steam Cloud",0.0,19.99,19.99,53.0,0.0,0.0,False,2.0,5.0,205.0,The Morrigan is an amazing VR Dungeon Crawlerbra hrefhttps:www.youtube.comwatchv8gR11z8YvG0 targetblank rel  PSVRFrankabrbrThe Combat is fantastic. The physics are very well done with the striking and parrying feeling legit.bra hrefhttps:www.youtube.comwatchvgUwVr5AOLS8 targetblank rel  Ben Plays VRabrbrThis is how a VR Action RPG should be This game is awesome Total recommendation from me.bra hrefhttps:www.youtube.comwatchvK6jBc21cbek targetblank rel  VoodooDE VRabr,10.0,"Step into this world of beautiful stylised graphics and explore striking, handcrafted environments  torch in one hand, big axe in the other. Built exclusively for VR."
391,329860.0,Catlateral Damage,2015-05-27,"Manekoware, Fire Hose Games",Manekoware,"Singleplayer, Steam Achievements, Full controller support, Tracked Controller Support, VR Supported, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV",0.0,9.99,9.99,34.0,0.0,2.0,False,1.0,2.0,927.0,No reviews,11.0,"Catlateral Damage is a firstperson destructive cat simulator where you play as a cat on a rampage, knocking as much stuff onto the ground as possible."
392,435490.0,Pierhead Arcade,2016-09-21,Mechabit Ltd,Mechabit Ltd,"Singleplayer, Multiplayer, PvP, Online PvP, Coop, Online Coop, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, VR Support, SteamVR Collectibles, Steam Cloud, Steam Leaderboards",0.0,9.99,9.99,66.0,0.0,0.0,False,2.0,1.0,256.0,Some of the most interesting apps for the HTC Vive right now impress because they feel real.bra hrefhttps:steamcommunity.comlinkfilterurlhttp:www.recode.net201682812676932virtualrealitygamesmotioncontrollershtcvivesteam targetblank rel noopener  http:www.recode.net201682812676932virtualrealitygamesmotioncontrollershtcvivesteamabrbrImagine how much were saving in quartersbra hrefhttps:steamcommunity.comlinkfilterurlhttps:vivereport.com20160729quartersincludedpierheadarcadevr targetblank rel noopener  https:vivereport.com20160729quartersincludedpierheadarcadevrabrbrPierhead Arcade by Mechabit is a building that houses some of the best physical arcade games ever createdbra hrefhttps:steamcommunity.comlinkfilterurlhttps:vrtodaymagazine.compierheadarcade targetblank rel noopener  https:vrtodaymagazine.compierheadarcadeabr,6.0,Play in your own virtual arcade with unlimited tokens.
393,1379970.0,Solar System VR,2020-09-05,Split Light Studio,Split Light Studio,"Singleplayer, Tracked Controller Support, VR Only",0.0,3.99,1.99,0.0,50.0,0.0,False,1.0,3.0,238.0,No reviews,9.0,"An educational virtual reality journey through space. Be the first space tourist in history and explore planets and moons in our Solar System like never before. You can experience a journey to the Earths moon, explore Mars, and even see the surface of Enceladus, one of Saturns moons."
394,1094870.0,Acron: Attack of the Squirrels,2019-08-29,Resolution Games,Resolution Games,"Multiplayer, PvP, Online PvP, Coop, Online Coop, CrossPlatform Multiplayer, Tracked Controller Support, VR Only",0.0,19.99,19.99,0.0,0.0,0.0,False,2.0,1.0,128.0,No reviews,8.0,WARNING: This is a highly addictive VR game and must be played with at least one other person who joins the game on a mobile device. The mobile game for iOS and Android is free.
395,208600.0,Lunar Flight,2012-04-10,Shovsoft,Shovsoft,"Singleplayer, Multiplayer, CrossPlatform Multiplayer, Steam Achievements, Tracked Controller Support, VR Supported, Steam Trading Cards, VR Support, Partial Controller Support, Stats, Steam Leaderboards",0.0,14.99,14.99,51.0,0.0,0.0,False,3.0,1.0,491.0,"Alongside the delicacy of the simulation, Lunar Flights great achievement lies in its aesthetics.br a hrefhttp:www.rockpapershotgun.com20120109impressionslunarflightbeta targetblank rel  Rock Paper ShotgunabrbrLunar Flight wraps an enjoyable physics simulation in an approachable and fun package.br a hrefhttps:steamcommunity.comlinkfilterurlhttp:simhq.comair14air519a.html targetblank rel noopener  SimHQabrbrI was pleasantly surprised at the quality, look and feel of Lunar Flight.br a hrefhttps:steamcommunity.comlinkfilterurlhttp:www.impulsegamer.compclunarflight.html targetblank rel noopener  Impulse Gamera",9.0,"A modern take on the classic arcade game, Lunar Lander, Lunar Flight extends the experience to a fully fictionalized and accessible lunar module simulator"
396,1970060.0,Tomboy Adventure,2022-08-30,gcBronze,gcBronze,"Singleplayer, Tracked Controller Support, VR Supported",0.0,11.99,11.99,5.0,0.0,0.0,False,1.0,1.0,0.0,No reviews,6.0,Start a relaxing adventure together with your childhood friend
397,1288420.0,The Secret of Retropolis,2021-07-21,Peanut Button,Peanut Button,"Singleplayer, Steam Achievements, Tracked Controller Support, VR Only",0.0,9.99,9.99,17.0,0.0,0.0,False,2.0,7.0,0.0,"Peanut Button is not a normal indie VR studio, Retropolis is not just another VR game, and perhaps things have changed in the world of independent VR forever.bra hrefhttps:steamcommunity.comlinkfilterurlhttps:vrscout.comnewssecretofretropolisvradventurebuiltinabunker targetblank rel noopener  VRscoutabrbrThe Secret of Retropolis is fun, immersive, and has a nice story. It is also accessible and features very smart UX solutions.bra hrefhttps:steamcommunity.comlinkfilterurlhttps:skarredghost.com20210729thesecretofretropolisreview targetblank rel noopener  The Ghost HowlsabrbrThere are some instances where its difficult to deny that game is a piece of art  and the newlyreleased VR title The Secret of Retropolis is one of them.bra hrefhttps:steamcommunity.comlinkfilterurlhttps:cogconnected.com202107canneshomesecretretropolislaunches targetblank rel noopener  COGconnectedabr",7.0,"The Secret of Retropolis is a VR narrative game of a new kind, a blend of classic pointandclick adventure with immersive cinematography. Embody the witty protagonist of a film noir plot. Meet unforgettable characters. Solve puzzles. Lose yourself in the retrofuturistic atmosphere."
398,579110.0,Interkosmos,2017-04-25,Ovid Works,Ovid Works,"Singleplayer, Tracked Controller Support, VR Only",0.0,4.99,4.99,17.0,0.0,0.0,False,2.0,1.0,180.0,"Interkosmos mixes a splash of comedy with a dab of simulation and then sprinkles on some arcade influences to boot. All of that and its set in one of the most detailed, convincing VR environments Ive seen in some time.bra hrefhttps:steamcommunity.comlinkfilterurlhttp:uploadvr.cominterkosmosastronautadventure targetblank rel noopener  UploadVRabrbrIts thrilling, and you really do feel like you are successfully being navigated through space utilizing dated technology.br90100  a hrefhttps:steamcommunity.comlinkfilterurlhttp:gamingtrend.comreviewsplanetearthisbluebuttheressomethingicandointerkosmosreview targetblank rel noopener  Gaming TrendabrbrThis is one of the best games to try with VR, in fact it might be one of the best weve tried so far.bra hrefhttps:steamcommunity.comlinkfilterurlhttps:scarygranules.com20170506reviewinterkosmos targetblank rel noopener  Scary Granulesabr",5.0,"Interkosmos is an arcady astronaut adventure in VR. Brace yourself for a rush of hectic gameplay to challenge your inner cosmonaut, and a fun story full of twists and Cold War absurdities."
399,1905940.0,Painting VR,2022-04-14,Oisoi,Cybernetic Walrus,"Singleplayer, Tracked Controller Support, VR Only",0.0,19.99,19.99,0.0,0.0,0.0,False,2.0,1.0,0.0,"Id say that the game is about as good as youre going to get when it comes to virtual reality painting.br1010  a hrefhttps:steamcommunity.comlinkfilterurlhttps:nichegamer.comreviewspaintingvrreview targetblank rel noopener  Niche GamerabrbrOverall, Painting VR is likely what many amateur and professional VR artists are looking for. Logging in and seeing paint on canvas, the different textures, and experimenting with tools is a unique experience that rivals creating art in real life.br810  a hrefhttps:steamcommunity.comlinkfilterurlhttps:tryhardguides.compaintingvrreview targetblank rel noopener  Try Hard Guidesabrbrunique in its genre and therefore represents a musthave software if you love painting or want to delve into this world.br910  a hrefhttps:steamcommunity.comlinkfilterurlhttps:hotmc.compaintingvr targetblank rel noopener  HOT MCabr",9.0,"Painting in virtual reality is easy: mix your colors, dip your brush in and start painting."
400,252330.0,Slender: The Arrival,2013-10-28,Blue Isle Studios,Blue Isle Publishing,"Singleplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards",0.0,9.99,9.99,21.0,0.0,1.0,False,2.0,1.0,6398.0,"A significant improvement over Parsec Productions original game, featuring a much more robust narrative, and a darker, more foreboding atmosphere.br90  a hrefhttp:www.escapistmagazine.comarticlesvieweditorialsreviews10269SlenderTheArrivalReviewShortandScary targetblank rel  The EscapistabrbrOne of the most terrifying games in recent memory.br85  a hrefhttps:steamcommunity.comlinkfilterurlhttp:www.gamespot.comslenderthearrivalreviewsslenderthearrivalreview6406776 targetblank rel noopener  GameSpotabrbrThe Arrival pushed me to the edge of sanity. With its clever combination of unsettling pictures and disturbing sounds this is one of the most intense horror experiences available today.br85  a hrefhttps:steamcommunity.comlinkfilterurlhttp:www.4players.de4players.phpdispberichtPCCDROMTest32942795670SlenderTheArrival.html targetblank rel noopener  4Playersabr",17.0,"Youre on your own. No one to come for you. No one to help you. No one to hear you scream. Slender: The Arrival is the official videogame adaption of Slender Man, developed in collaboration with Eric quot;Victor Surgequot; Knudson, creator of the paranormal phenomenon that has been terrifying the curiousminded around the world since..."
401,1751590.0,Dagon  The Little Glass Bottle DLC,2022-08-17,Bit Golem,Bit Golem,"Singleplayer, Downloadable Content, Full controller support, VR Only",0.0,3.99,3.99,0.0,0.0,0.0,False,1.0,13.0,0.0,No reviews,10.0,"The Little Glass Bottle is the second official DLC for Dagon, based on the first surviving story by the master of weird fiction, written when he was 7 years old"
402,1045080.0,Curious Cases,2019-04-04,OnSkull Games,OnSkull Games,"Singleplayer, Multiplayer, PvP, Online PvP, Coop, Online Coop, CrossPlatform Multiplayer, Steam Achievements, Tracked Controller Support, VR Supported, Partial Controller Support",0.0,6.99,6.99,7.0,0.0,0.0,False,2.0,10.0,297.0,No reviews,6.0,"For Desktop or VR In this 3 chapter story, you play as a modern day legend, Detective Thomas Moore. He has solved more cases than one can count, where others hit deadends, he gets to work."
403,1215270.0,Down the Rabbit Hole,2020-03-26,Cortopia Studios,"Beyond Frames, Cortopia Studios","Singleplayer, Steam Achievements, Tracked Controller Support, VR Supported",0.0,19.99,19.99,11.0,0.0,0.0,False,1.0,10.0,278.0,...as diverse and fascinating a VR adventure as Ive seen in the past four years covering the industrybra hrefhttps:steamcommunity.comlinkfilterurlhttps:uploadvr.comdowntherabbitholehandson targetblank rel noopener  UploadVRabrbrThis is something really special and magical. And this is something that you can only do in VR.bra hrefhttps:www.youtube.comwatchvLuvgv3Yo0Gk targetblank rel  Paradise DecayabrbrYoud have to see this to understand how awesome it is.bra hrefhttps:www.youtube.comwatchvGnlgtWLoTtg targetblank rel  BMFabr,6.0,"Down the Rabbit Hole is a VR adventure set in Wonderland prior to Alices arrival. You will guide a girl who is looking for her lost pet by solving puzzles, uncovering secrets and making choices about the story along the way."
404,954280.0,3dSen VR,2019-06-04,Geod Studio,Geod Studio,"Singleplayer, Multiplayer, PvP, SharedSplit Screen PvP, Coop, SharedSplit Screen Coop, SharedSplit Screen, Tracked Controller Support, VR Supported, Partial Controller Support, Remote Play Together",0.0,19.99,19.99,0.0,0.0,0.0,False,2.0,1.0,122.0,"I have always want Nintendo to do this but we dont need them to do it any morebra hrefhttps:youtu.bekWqzKVKiFnk targetblank rel  Mike MateiabrbrIan plays his favourite childhood NES games in VR, thanks to the magic of 3dSen VR.bra hrefhttps:youtu.beorybOM3jlk8 targetblank rel  EurogamerabrbrIt seems like the next best thing to Nintendos lack of interest in VR.bra hrefhttps:steamcommunity.comlinkfilterurlhttps:uploadvr.com3dnesvrletsyouplaynesgameslikesupermariobrosinvr targetblank rel noopener  UploadVRabr",5.0,3dSenVR breathes new life into your favorite NES games by magically converting it into 3D and letting you play in VR
405,1336160.0,Chupa Chupa VR,2020-08-14,kan.kikuchi,kan.kikuchi,"Singleplayer, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Steam Cloud, Steam Leaderboards",0.0,10.99,10.99,36.0,0.0,2.0,False,1.0,11.0,0.0,No reviews,5.0,"Chupa Chupa VR is a classic stealth licking game that has you licking recorders, drinks, and other things in a familiar classroom, all while trying not to get caught by the girls."
406,844040.0,RUSH,2018-07-13,The Binary Mill,The Binary Mill,"Singleplayer, Multiplayer, PvP, Online PvP, CrossPlatform Multiplayer, Steam Achievements, Tracked Controller Support, VR Only, Steam Cloud, Steam Leaderboards",0.0,19.99,19.99,16.0,0.0,0.0,False,2.0,1.0,189.0,No reviews,5.0,"Are you ready for the ultimate thrill ride Take a dive into the adrenalinepumping world of wingsuit flying with RUSH Soar down mountainsides at breakneck speeds. Weave through canyons, dodge outcrops, and plummet down sheer drops as you race towards the finish line."
